iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100,y2101
MEX,Mexico,population,86,male,59.282,61.819,64.378,66.76900000000001,69.014,71.395,73.91800000000001,76.396,79.502,83.145,87.00700000000001,90.432,94.61499999999999,99.282,103.477,108.907,114.254,119.232,125.025,131.432,138.041,145.11,152.166,158.838,166.099,172.866,179.494,186.976,194.215,200.714,208.221,215.85,222.523,229.885,237.686,244.629,250.88,254.83,257.223,262.453,269.438,276.034,282.332,287.395,298.854,310.807,317.195,329.284,340.871,354.108,365.449,374.743,389.644,402.993,411.811,418.498,424.434,434.686,442.6,444.103,447.914,456.501,466.649,483.162,490.91,498.302,501.571,506.044,509.72,513.474,518.292,524.55,531.494,538.441,545.0410000000001,550.97,554.894,548.968
MEX,Mexico,population,87,male,50.486,52.584,54.858,57.156,59.309,61.334,63.481,65.758,68.001,70.798,74.086,77.566,80.658,84.438,88.666,92.474,97.39100000000001,102.25,106.776,112.049,117.878,123.897,130.343,136.784,142.881,149.52,155.73,161.822,168.711,175.404,181.422,188.361,195.44,201.638,208.497,215.753,222.24,228.118,231.885,234.272,239.217,245.799,252.021,257.973,262.826,273.53,284.676,290.755,302.077,312.976,325.393,336.056,344.866,358.858,371.436,379.863,386.323,392.09,401.844,409.45,411.125,414.942,423.157,432.839,448.451,455.938,463.093,466.445,470.907,474.614,478.386,483.124,489.257,496.023,502.818,509.286,515.125,519.0940000000001
MEX,Mexico,population,88,male,42.105,44.296,46.156,48.174,50.218,52.135,53.94,55.856,57.892,59.893,62.393,65.324,68.423,71.193,74.583,78.37,81.79000000000001,86.205,90.56699999999999,94.649,99.398,104.649,110.08,115.897,121.71,127.228,133.246,138.887,144.448,150.742,156.856,162.376,168.748,175.231,180.961,187.282,193.968,199.985,205.437,209.028,211.35,216.011,222.147,227.96,233.56,238.162,248.054,258.378,264.122,274.66,284.817,296.347,306.309,314.601,327.635,339.408,347.392,353.581,359.131,368.348,375.602,377.424,381.181,388.996,398.182,412.834,420.01,426.914,430.305,434.706,438.404,442.134,446.81,452.769,459.343,465.939,472.234,477.95
MEX,Mexico,population,89,male,34.338,36.518,38.433,40.064,41.836,43.631,45.317,46.909,48.602,50.394,52.166,54.37,56.948,59.685,62.145,65.14700000000001,68.5,71.54600000000001,75.458,79.339,82.979,87.20999999999999,91.89100000000001,96.73699999999999,101.922,107.113,112.061,117.452,122.537,127.571,133.248,138.775,143.802,149.57,155.473,160.704,166.469,172.579,178.078,183.116,186.475,188.73,193.071,198.73,204.132,209.342,213.643,222.715,232.197,237.594,247.303,256.66,267.284,276.517,284.253,296.301,307.218,314.714,320.581,325.884,334.517,341.383,343.284,346.959,354.348,362.99,376.621,383.47,390.07,393.446,397.741,401.363,405.071,409.635,415.406,421.735,428.09,434.171
MEX,Mexico,population,90,male,27.85,29.417,31.296,32.951,34.365,35.901,37.457,38.921,40.31,41.78,43.345,44.89,46.805,49.052,51.446,53.6,56.227,59.167,61.839,65.27200000000001,68.682,71.88800000000001,75.61499999999999,79.739,84.004,88.572,93.16,97.54000000000001,102.329,106.869,111.362,116.423,121.378,125.883,131.069,136.371,141.093,146.301,151.799,156.8,161.378,164.507,166.659,170.65,175.836,180.795,185.571,189.562,197.804,206.443,211.45,220.283,228.832,238.531,247.003,254.163,265.184,275.206,282.166,287.682,292.693,300.711,307.118,309.073,312.644,319.561,327.608,340.199,346.671,352.904,356.219,360.335,363.901,367.531,371.971,377.498,383.542,389.608
MEX,Mexico,population,91,male,22.493,23.546,24.879,26.477,27.89,29.099,30.41,31.741,32.999,34.187,35.454,36.798,38.123,39.771,41.708,43.771,45.633,47.906,50.444,52.764,55.736,58.693,61.483,64.724,68.30200000000001,72.008,75.98699999999999,79.985,83.827,88.035,92.029,95.985,100.455,104.823,108.83,113.424,118.128,122.345,126.97,131.885,136.354,140.486,143.356,145.373,149.019,153.709,158.189,162.528,166.195,173.615,181.386,185.956,193.917,201.646,210.403,218.103,224.65,234.62,243.711,250.112,255.236,259.926,267.264,273.189,275.177,278.597,284.994,292.435,303.943,309.974,315.796,318.974,322.932,326.38,329.924,334.182,339.429,345.135
MEX,Mexico,population,92,male,17.672,18.756,19.64,20.759,22.101,23.288,24.306,25.411,26.535,27.595,28.604,29.675,30.808,31.934,33.336,34.981,36.734,38.325,40.26,42.425,44.41,46.947,49.478,51.872,54.644,57.705,60.887,64.301,67.751,71.08,74.721,78.182,81.633,85.51000000000001,89.32599999999999,92.833,96.849,100.972,104.666,108.745,113.059,117.021,120.695,123.285,125.164,128.444,132.613,136.619,140.518,143.858,150.444,157.328,161.461,168.551,175.452,183.273,190.181,196.092,204.994,213.152,218.964,223.673,227.979,234.624,240.057,242.025,245.244,251.117,257.919,268.295,273.848,279.185,282.25,285.985,289.311,292.707,296.751,301.663
MEX,Mexico,population,93,male,13.6,14.529,15.424,16.155,17.081,18.192,19.174,20.017,20.937,21.868,22.752,23.591,24.48,25.428,26.373,27.546,28.922,30.393,31.728,33.354,35.174,36.846,38.982,41.116,43.134,45.47,48.057,50.744,53.641,56.579,59.418,62.518,65.48699999999999,68.437,71.768,75.045,78.071,81.53400000000001,85.077,88.29000000000001,91.81699999999999,95.569,99.026,102.24,104.56,106.274,109.166,112.829,116.366,119.835,122.82,128.569,134.598,138.285,144.514,150.604,157.491,163.606,168.862,176.715,183.937,189.151,193.393,197.301,203.26,208.167,210.062,213.072,218.395,224.509,233.749,238.759,243.645,246.53,250.045,253.188,256.407,260.181
MEX,Mexico,population,94,male,10.286,11.009,11.763,12.49,13.086,13.84,14.742,15.542,16.232,16.98,17.743,18.466,19.15,19.881,20.662,21.441,22.406,23.541,24.752,25.858,27.203,28.707,30.095,31.864,33.629,35.303,37.243,39.39,41.633,44.057,46.516,48.893,51.502,53.994,56.49,59.299,62.07,64.64,67.56399999999999,70.58199999999999,73.318,76.33499999999999,79.54300000000001,82.506,85.29000000000001,87.328,88.849,91.36499999999999,94.539,97.628,100.653,103.264,108.218,113.421,116.658,122.058,127.349,133.326,138.648,143.263,150.088,156.395,160.981,164.753,168.265,173.522,177.877,179.689,182.46,187.191,192.613,200.688,205.199,209.585,212.298,215.538,218.474,221.462
MEX,Mexico,population,95,male,7.664,8.18,8.756,9.356999999999999,9.939,10.415,11.016,11.737,12.378,12.929,13.53,14.141,14.719,15.271,15.862,16.493,17.122,17.905,18.822,19.804,20.704,21.795,23.017,24.148,25.583,27.017,28.383,29.964,31.722,33.564,35.553,37.571,39.535,41.681,43.748,45.816,48.143,50.447,52.579,55.022,57.535,59.835,62.369,65.059,67.56999999999999,69.935,71.68000000000001,73.008,75.16500000000001,77.88,80.518,83.098,85.352,89.551,93.964,96.765,101.367,105.89,110.983,115.55,119.532,125.374,130.773,134.747,138.065,141.158,145.71,149.536,151.233,153.714,157.858,162.554,169.554,173.527,177.444,179.931,182.884,185.564
MEX,Mexico,population,96,male,5.614,5.974,6.376,6.826,7.296,7.751,8.122999999999999,8.593,9.157999999999999,9.657999999999999,10.092,10.563,11.041,11.496,11.933,12.399,12.898,13.399,14.018,14.746,15.526,16.241,17.109,18.083,18.982,20.121,21.264,22.354,23.622,25.034,26.514,28.11,29.739,31.32,33.058,34.732,36.412,38.301,40.165,41.913,43.904,45.963,47.858,49.938,52.161,54.242,56.201,57.666,58.807,60.628,62.891,65.089,67.255,69.16200000000001,72.65000000000001,76.328,78.70399999999999,82.554,86.337,90.60299999999999,94.446,97.82299999999999,102.713,107.252,110.649,113.501,116.161,120.051,123.356,124.883,127.068,130.596,134.639,140.574,144.052,147.472,149.724,152.347
MEX,Mexico,population,97,male,3.996,4.281,4.555,4.862,5.206,5.564,5.911,6.195,6.555,6.985,7.369,7.701,8.06,8.427,8.778,9.115,9.474,9.861000000000001,10.248,10.728,11.292,11.896,12.452,13.127,13.881,14.578,15.463,16.351,17.206,18.2,19.307,20.465,21.721,22.999,24.25,25.62,26.945,28.277,29.766,31.253,32.644,34.235,35.884,37.403,39.082,40.875,42.552,44.136,45.344,46.307,47.797,49.634,51.431,53.207,54.782,57.621,60.619,62.591,65.732,68.836,72.32899999999999,75.498,78.28400000000001,82.291,86.04300000000001,88.873,91.259,93.517,96.777,99.547,100.896,102.743,105.73,109.114,114.083,117.048,119.99,121.965
MEX,Mexico,population,98,male,2.762,2.977,3.188,3.393,3.621,3.877,4.144,4.401,4.613,4.88,5.202,5.488,5.734,6.003,6.278,6.541,6.793,7.065,7.356,7.649,8.010999999999999,8.436,8.893000000000001,9.315,9.823,10.391,10.92,11.589,12.266,12.919,13.679,14.522,15.409,16.368,17.35,18.31,19.364,20.386,21.408,22.563,23.712,24.796,26.036,27.319,28.515,29.835,31.237,32.554,33.809,34.785,35.565,36.748,38.207,39.64,41.059,42.331,44.587,46.974,48.563,51.071,53.554,56.351,58.888,61.134,64.355,67.372,69.663,71.629,73.506,76.152,78.428,79.554,81.121,83.566,86.372,90.422,92.90900000000001,95.36199999999999
MEX,Mexico,population,99,male,1.807,2.006,2.162,2.315,2.463,2.628,2.813,3.006,3.193,3.345,3.54,3.773,3.979,4.158,4.353,4.554,4.745,4.93,5.128,5.341,5.556,5.822,6.134,6.47,6.779,7.151,7.569,7.957,8.452,8.952999999999999,9.439,10,10.628,11.286,12,12.732,13.45,14.237,14.996,15.767,16.633,17.499,18.322,19.258,20.236,21.15,22.153,23.219,24.228,25.201,25.958,26.568,27.486,28.613,29.722,30.829,31.83,33.576,35.419,36.67,38.618,40.556,42.726,44.704,46.48,48.991,51.344,53.163,54.747,56.245,58.346,60.138,61.09,62.36,64.345,66.595,69.83,71.84399999999999
MEX,Mexico,population,100,male,2.842,3.132,3.457,3.78,4.096,4.407,4.723,5.057,5.412,5.771,6.115,6.475,6.872,7.277,7.669,8.063000000000001,8.458,8.859,9.253,9.653,10.069,10.498,10.973,11.516,12.109,12.725,13.399,14.144,14.927,15.807,16.763,17.75,18.823,19.995,21.262,22.634,24.091,25.595,27.169,28.789,30.449,32.211,34.05,35.905,37.872,39.948,42.05,44.223,46.518,48.87,51.212,53.39,55.363,57.422,59.702,62.139,64.703,67.28400000000001,70.40900000000001,74.014,77.52200000000001,81.48699999999999,85.73999999999999,90.375,95.182,99.92700000000001,105.155,110.655,115.993,120.968,125.669,130.531,135.421,139.632,143.722,148.213,153.281,159.453
MEX,Mexico,population,0,female,990.943,983.5839999999999,974.1319999999999,967.384,959.687,953.235,947.6319999999999,941.693,936.851,931.422,925.606,919.855,914.253,907.864,902.203,895.73,888.43,880.279,871.8630000000001,863.548,855.365,848.439,840.259,832.304,823.776,816.771,809.252,802.029,794.72,787.263,780.833,774.336,768.454,761.929,756.222,750.537,745.457,738.897,732.96,728.047,722.715,716.664,711.282,705.053,699.665,694.429,688.538,683.665,678.323,672.172,666.697,660.2190000000001,654.699,649.115,643.499,637.501,632.6559999999999,626.76,622.402,617.604,611.936,607.099,602.083,597.692,592.837,588.547,583.728,579.645,575.255,570.7670000000001,566.263,560.949,556.235,551.798,547.941,544.093,540.439,536.856
MEX,Mexico,population,1,female,1000.657,988.226,980.888,971.48,964.811,957.183,950.766,945.23,939.333,934.553,929.187,923.342,917.682,912.078,905.778,900.111,893.614,886.366,878.302,869.924,861.61,853.491,846.555,838.4,830.458,822.021,814.939,807.49,800.272,792.996,785.545,779.139,772.657,766.803,760.3200000000001,754.668,748.975,743.88,737.3819999999999,731.441,726.542,721.218,715.157,709.823,703.623,698.234,693.0309999999999,687.109,682.309,676.947,670.7859999999999,665.356,658.91,653.4160000000001,647.845,642.244,636.2380000000001,631.417,625.513,621.246,616.428,610.761,605.907,600.937,596.591,591.775,587.4640000000001,582.649,578.545,574.2140000000001,569.674,565.212,559.922,555.2430000000001,550.8,546.967,543.127,539.481
MEX,Mexico,population,2,female,1011.143,998.934,986.497,979.167,969.806,963.172,955.553,949.173,943.653,937.794,933.051,927.641,921.86,916.181,910.6420000000001,904.326,898.625,892.164,884.984,876.943,868.554,860.289,852.152,845.228,837.076,829.2089999999999,820.693,813.6660000000001,806.2140000000001,799.0170000000001,791.739,784.304,777.904,771.442,765.62,759.181,753.516,747.803,742.758,736.251,730.319,725.423,720.0839999999999,714.063,708.751,702.545,697.182,691.946,686.087,681.266,675.89,669.766,664.362,657.9349999999999,652.45,646.889,641.278,635.2910000000001,630.4589999999999,624.636,620.348,615.527,609.842,605.027,600.095,595.782,590.944,586.634,581.797,577.745,573.364,568.86,564.417,559.1559999999999,554.47,550.046,546.2190000000001,542.385
MEX,Mexico,population,3,female,1015.858,1009.684,997.463,985.0309999999999,977.737,968.405,961.774,954.186,947.816,942.326,936.499,931.713,926.357,920.556,914.9349999999999,909.378,903.029,897.359,890.958,883.796,875.744,867.398,859.114,850.987,844.0650000000001,835.98,828.039,819.572,812.54,805.107,797.908,790.6420000000001,783.212,776.829,770.395,764.612,758.16,752.477,746.809,741.755,735.256,729.325,724.414,719.111,713.11,707.7910000000001,701.609,696.216,691.037,685.158,680.323,674.981,668.88,663.4930000000001,657.074,651.597,646.026,640.432,634.4349999999999,629.677,623.8339999999999,619.543,614.705,609.055,604.275,599.372,595.039,590.202,585.871,581.082,576.984,572.635,568.148,563.731,558.4640000000001,553.795,549.377,545.554
MEX,Mexico,population,4,female,1025.222,1014.604,1008.414,996.193,983.792,976.521,967.189,960.583,953.002,946.658,941.1950000000001,935.326,930.587,925.212,919.461,913.822,908.235,901.912,896.295,889.909,882.736,874.721,866.3579999999999,858.083,849.956,843.093,834.9400000000001,827.043,818.571,811.556,804.119,796.93,789.668,782.253,775.896,769.497,763.701,757.232,751.5890000000001,745.913,740.865,734.366,728.422,723.544,718.258,712.25,706.953,700.7430000000001,695.401,690.203,684.312,679.5069999999999,674.1849999999999,668.101,662.7190000000001,656.308,650.822,645.266,639.663,633.7329999999999,628.956,623.11,618.803,613.997,608.379,603.625,598.704,594.371,589.515,585.228,580.396,576.328,571.994,567.5309999999999,563.107,557.856,553.192,548.778
MEX,Mexico,population,5,female,1023.79,1024.125,1013.491,1007.297,995.102,982.721,975.448,966.1369999999999,959.5359999999999,951.978,945.657,940.154,934.328,929.569,924.2380000000001,918.471,912.803,907.2380000000001,900.9640000000001,895.36,888.963,881.823,873.792,865.4349999999999,857.16,849.087,842.1609999999999,834.047,826.144,817.688,810.668,803.241,796.055,788.807,781.414,775.0890000000001,768.678,762.866,756.434,750.782,745.111,740.063,733.552,727.638,722.775,717.4829999999999,711.495,706.172,700.009,694.649,689.439,683.575,678.789,673.482,667.402,662.028,655.607,650.135,644.571,639.028,633.081,628.301,622.441,618.163,613.386,607.792,603.021,598.101,593.75,588.933,584.607,579.802,575.747,571.436,566.966,562.558,557.3099999999999,552.65
MEX,Mexico,population,6,female,1023.334,1022.818,1023.134,1012.495,1006.322,994.145,981.7619999999999,974.506,965.2,958.6180000000001,951.08,944.723,939.258,933.413,928.694,923.348,917.552,911.905,906.384,900.122,894.5069999999999,888.14,880.984,872.958,864.601,856.375,848.244,841.353,833.234,825.345,816.885,809.873,802.448,795.274,788.047,780.683,774.347,767.921,762.143,755.703,750.056,744.384,739.325,732.84,726.9400000000001,722.072,716.797,710.785,705.505,699.325,693.955,688.77,682.923,678.15,672.847,666.774,661.391,654.984,649.503,643.994,638.436,632.486,627.693,621.859,617.6079999999999,612.853,607.2430000000001,602.472,597.535,593.221,588.3680000000001,584.067,579.274,575.24,570.922,566.466,562.061,556.817
MEX,Mexico,population,7,female,1040.311,1022.454,1021.92,1022.23,1011.611,1005.452,993.272,980.9059999999999,973.653,964.365,957.801,950.229,943.907,938.424,932.616,927.883,922.51,916.734,911.126,905.616,899.3440000000001,893.7569999999999,887.374,880.223,872.197,863.885,855.605,847.5069999999999,840.611,832.505,824.612,816.159,809.149,801.735,794.58,787.379,780.006,773.655,767.26,761.474,755.038,749.391,743.7089999999999,738.674,732.203,726.297,721.4450000000001,716.148,710.175,704.88,698.6900000000001,693.343,688.174,682.3390000000001,677.5700000000001,672.272,666.191,660.8200000000001,654.405,648.976,643.453,637.8920000000001,631.93,627.1609999999999,621.351,617.12,612.351,606.741,601.955,597.051,592.704,587.874,583.5839999999999,578.8099999999999,574.77,570.465,566.011,561.61
MEX,Mexico,population,8,female,1059.873,1039.497,1021.626,1021.086,1021.413,1010.807,1004.645,992.481,980.1180000000001,972.8819999999999,963.61,957.015,949.475,943.1369999999999,937.688,931.866,927.109,921.755,916.015,910.418,904.898,898.651,893.05,886.672,879.521,871.5359999999999,863.175,854.925,846.823,839.938,831.828,823.942,815.491,808.492,801.095,793.965,786.755,779.3680000000001,773.046,766.644,760.862,754.426,748.769,743.11,738.087,731.611,725.72,720.847,715.587,709.6,704.295,698.127,692.794,687.636,681.804,677.04,671.736,665.6660000000001,660.288,653.92,648.477,642.952,637.379,631.4400000000001,626.693,620.903,616.658,611.888,606.265,601.51,596.576,592.249,587.43,583.1559999999999,578.377,574.349,570.047,565.597
MEX,Mexico,population,9,female,1089.574,1059.104,1038.716,1020.844,1020.319,1020.657,1010.05,1003.901,991.74,979.394,972.174,962.873,956.308,948.754,942.447,936.987,931.143,926.403,921.082,915.353,909.747,904.251,897.991,892.395,886.016,878.904,870.873,862.54,854.287,846.1950000000001,839.308,831.204,823.3200000000001,814.879,807.896,800.522,793.384,786.162,778.802,772.473,766.075,760.293,753.849,748.213,742.5650000000001,737.537,731.075,725.165,720.326,715.053,709.058,703.773,697.6180000000001,692.295,687.14,681.314,676.543,671.249,665.172,659.838,653.458,648.013,642.477,636.926,631.0069999999999,626.278,620.475,616.23,611.448,605.853,601.0700000000001,596.155,591.838,587.034,582.756,577.9880000000001,573.962,569.663
MEX,Mexico,population,10,female,1110.18,1088.834,1058.357,1037.968,1020.114,1019.6,1019.935,1009.342,1003.196,991.051,978.721,971.474,962.203,955.625,948.101,941.783,936.303,930.476,925.7670000000001,920.456,914.7190000000001,909.135,903.628,897.373,891.776,885.434,878.28,870.276,861.9400000000001,853.697,845.603,838.721,830.62,822.745,814.3200000000001,807.3579999999999,799.977,792.828,785.63,778.265,771.941,765.543,759.753,753.328,747.702,742.05,737.0359999999999,730.556,724.678,719.827,714.546,708.5700000000001,703.297,697.152,691.833,686.683,680.85,676.0890000000001,670.789,664.753,659.407,653.025,647.571,642.055,636.522,630.62,625.879,620.077,615.8200000000001,611.064,605.443,600.678,595.772,591.47,586.662,582.394,577.629,573.605
MEX,Mexico,population,11,female,1112.006,1109.459,1088.105,1057.63,1037.261,1019.42,1018.905,1019.251,1008.663,1002.531,990.402,978.049,970.829,961.547,954.997,947.4640000000001,941.13,935.665,929.8680000000001,925.168,919.851,914.135,908.5410000000001,903.039,896.784,891.221,884.841,877.712,869.705,861.379,853.134,845.046,838.168,830.075,822.215,813.8099999999999,806.842,799.451,792.325,785.123,777.7619999999999,771.438,765.033,759.261,752.847,747.218,741.578,736.547,730.098,724.2089999999999,719.351,714.087,708.122,702.859,696.717,691.402,686.247,680.424,675.657,670.395,664.348,659.001,652.611,647.175,641.676,636.159,630.246,625.506,619.693,615.461,610.681,605.076,600.3200000000001,595.428,591.122,586.324,582.058,577.295
MEX,Mexico,population,12,female,1110.014,1111.291,1108.735,1087.384,1056.931,1036.576,1018.738,1018.235,1018.584,1008.011,1001.894,989.745,977.419,970.189,960.9349999999999,954.378,946.83,940.51,935.074,929.2859999999999,924.582,919.285,913.5599999999999,907.972,902.47,896.248,890.65,884.293,877.162,869.165,860.838,852.599,844.515,837.645,829.566,821.726,813.3150000000001,806.338,798.97,791.84,784.6420000000001,777.282,770.951,764.564,758.803,752.385,746.768,741.1130000000001,736.111,729.651,723.756,718.915,713.662,707.706,702.446,696.309,690.989,685.843,680.015,675.284,670.0119999999999,663.9640000000001,658.609,652.236,646.816,641.332,635.806,629.894,625.143,619.353,615.099,610.335,604.7380000000001,599.995,595.1,590.802,586.0069999999999,581.7430000000001
MEX,Mexico,population,13,female,1106.827,1109.289,1110.558,1108.002,1086.671,1056.236,1035.886,1018.064,1017.565,1017.928,1007.37,1001.235,989.112,976.779,969.576,960.316,953.746,946.213,939.922,934.496,928.704,924.019,918.715,912.996,907.409,901.939,895.684,890.109,883.751,876.629,868.633,860.312,852.077,844.002,837.145,829.086,821.241,812.823,805.8680000000001,798.496,791.37,784.174,776.808,770.495,764.117,758.353,751.947,746.317,740.689,735.677,729.213,723.333,718.503,713.259,707.306,702.051,695.909,690.598,685.447,679.653,674.913,669.64,663.586,658.247,651.89,646.484,640.991,635.465,629.545,624.816,619.005,614.766,610.01,604.426,599.679,594.793,590.498,585.704
MEX,Mexico,population,14,female,1102.945,1106.051,1108.506,1109.774,1107.234,1085.921,1055.496,1035.164,1017.352,1016.867,1017.244,1006.669,1000.56,988.431,976.127,968.92,959.648,953.0940000000001,945.591,939.3099999999999,933.88,928.11,923.418,918.12,912.403,906.848,901.346,895.115,889.539,883.192,876.071,868.081,859.765,851.54,843.479,836.6420000000001,828.579,820.727,812.331,805.373,798.006,790.8819999999999,783.681,776.333,770.03,763.65,757.898,751.479,745.875,740.239,735.222,728.774,722.9059999999999,718.0839999999999,712.8440000000001,706.897,701.6369999999999,695.505,690.189,685.073,679.27,674.53,669.25,663.212,657.89,651.546,646.1319999999999,640.64,635.105,629.207,624.458,618.662,614.431,609.688,604.101,599.3630000000001,594.479,590.187
MEX,Mexico,population,15,female,1099.049,1102.042,1105.138,1107.591,1108.877,1106.352,1085.047,1054.646,1034.326,1016.535,1016.067,1016.42,1005.877,999.76,987.665,975.356,968.134,958.8819999999999,952.362,944.872,938.588,933.183,927.404,922.72,917.424,911.745,906.152,900.678,894.446,888.883,882.535,875.423,867.438,859.133,850.925,842.8869999999999,836.045,827.974,820.148,811.75,804.797,797.432,790.303,783.122,775.7859999999999,769.481,763.115,757.348,750.96,745.347,739.705,734.707,728.272,722.415,717.597,712.3630000000001,706.4109999999999,701.162,695.024,689.749,684.623,678.819,674.071,668.8099999999999,662.792,657.486,651.133,645.72,640.217,634.7089999999999,628.7859999999999,624.055,618.269,614.053,609.306,603.729,598.995,594.114
MEX,Mexico,population,16,female,1096.094,1097.934,1100.912,1104.004,1106.479,1107.781,1105.257,1083.979,1053.593,1033.3,1015.536,1015.036,1015.426,1004.872,998.795,986.693,974.366,967.168,957.96,951.455,943.96,937.707,932.2910000000001,926.521,921.8390000000001,916.591,910.862,905.305,899.829,893.6130000000001,888.048,881.711,874.604,866.634,858.351,850.172,842.127,835.274,827.236,819.4059999999999,811.014,804.064,796.691,789.588,782.423,775.083,768.796,762.41,756.684,750.283,744.662,739.044,734.063,727.6420000000001,721.79,716.979,711.739,705.8,700.544,694.4589999999999,689.171,684.043,678.229,673.505,668.27,662.272,656.954,650.602,645.175,639.706,634.1660000000001,628.2670000000001,623.548,617.7809999999999,613.5599999999999,608.826,603.254,598.523
MEX,Mexico,population,17,female,1096.486,1094.727,1096.547,1099.519,1102.637,1105.129,1106.43,1103.929,1082.665,1052.316,1032.055,1014.255,1013.802,1014.172,1003.671,997.581,985.453,973.157,966.014,956.826,950.313,942.857,936.588,931.183,925.415,920.794,915.481,909.797,904.237,898.779,892.561,887.009,880.679,873.588,865.645,857.399,849.211,841.151,834.34,826.296,818.473,810.085,803.123,795.785,788.701,781.53,774.2140000000001,767.9,761.567,755.823,749.412,743.822,738.225,733.261,726.846,721.003,716.184,710.961,705.013,699.824,693.721,688.432,683.29,677.5069999999999,672.8150000000001,667.607,661.593,656.275,649.9059999999999,644.522,639.013,633.502,627.6180000000001,622.924,617.151,612.947,608.218,602.651
MEX,Mexico,population,18,female,1099.254,1094.887,1093.105,1094.917,1097.919,1101.057,1103.545,1104.871,1102.377,1081.15,1050.843,1030.54,1012.801,1012.323,1012.751,1002.235,996.11,984.019,971.7910000000001,964.67,955.471,949.005,941.53,935.273,929.87,924.175,919.474,914.215,908.527,902.989,897.528,891.324,885.779,879.468,872.41,864.511,856.253,848.046,840.037,833.218,825.183,817.3630000000001,808.961,802.04,794.724,787.633,780.49,773.143,766.891,760.537,754.78,748.4059999999999,742.841,737.264,732.308,725.904,720.051,715.252,710.0170000000001,704.15,698.9400000000001,692.835,687.528,682.424,676.68,672.021,666.7910000000001,660.778,655.439,649.122,643.689,638.215,632.723,626.869,622.167,616.415,612.216,607.4930000000001
MEX,Mexico,population,19,female,1102.175,1097.484,1093.092,1091.302,1093.146,1096.17,1099.302,1101.818,1103.148,1100.687,1079.502,1049.15,1028.916,1011.157,1010.743,1011.15,1000.596,994.51,982.494,970.2910000000001,963.157,954.0119999999999,947.524,940.062,933.808,928.486,922.702,918.061,912.796,907.1319999999999,901.591,896.146,889.95,884.426,878.15,871.141,863.229,854.95,846.8,838.7809999999999,831.972,823.9400000000001,816.105,807.748,800.852,793.529,786.4690000000001,779.2910000000001,772.013,765.7380000000001,759.369,753.653,747.308,741.765,736.198,731.253,724.837,719.006,714.1950000000001,709.05,703.159,697.946,691.823,686.558,681.497,675.79,671.107,665.879,659.842,654.5599999999999,648.188,642.795,637.342,631.883,626.021,621.341,615.595,611.404
MEX,Mexico,population,20,female,1103.845,1100.289,1095.571,1091.17,1089.416,1091.284,1094.302,1097.461,1099.981,1101.344,1098.919,1077.681,1047.409,1027.153,1009.47,1009.033,1009.395,998.884,992.876,980.8869999999999,968.673,961.595,952.427,945.952,938.494,932.327,926.909,921.189,916.543,911.303,905.636,900.111,894.674,888.501,883.015,876.792,869.7670000000001,861.833,853.614,845.454,837.446,830.64,822.592,814.806,806.476,799.573,792.282,785.184,778.08,770.777,764.487,758.162,752.477,746.155,740.623,735.067,730.11,723.718,717.875,713.159,707.989,702.096,696.862,690.784,685.5650000000001,680.543,674.811,670.129,664.875,658.9,653.561,647.231,641.86,636.442,630.975,625.1369999999999,620.4640000000001,614.725
MEX,Mexico,population,21,female,1108.245,1101.854,1098.267,1093.539,1089.178,1087.451,1089.312,1092.358,1095.522,1098.075,1099.473,1096.983,1075.824,1045.533,1025.359,1007.659,1007.176,1007.578,997.151,991.169,979.167,967.014,959.912,950.759,944.288,936.922,930.654,925.304,919.578,914.958,909.715,904.0650000000001,898.549,893.135,887.003,881.572,875.333,868.284,860.414,852.184,844.0359999999999,836.032,829.208,821.211,813.454,805.116,798.248,790.917,783.899,776.768,769.448,763.205,756.913,751.253,744.942,739.422,733.854,728.921,722.516,716.774,712.032,706.859,700.944,695.758,689.73,684.552,679.504,673.773,669.063,663.876,657.838,652.544,646.2380000000001,640.905,635.478,630.0359999999999,624.205,619.54
MEX,Mexico,population,22,female,1104.278,1106.114,1099.69,1096.092,1091.406,1087.075,1085.341,1087.234,1090.283,1093.482,1096.072,1097.397,1094.982,1073.797,1043.6,1023.408,1005.665,1005.224,1005.712,995.316,989.317,977.381,965.203,958.116,948.967,942.596,935.12,928.925,923.568,917.872,913.247,908.022,902.381,896.89,891.521,885.448,879.999,873.7329999999999,866.754,858.871,850.654,842.51,834.486,827.718,819.753,811.986,803.686,796.773,789.529,782.481,775.332,768.064,761.856,755.591,749.942,743.645,738.111,732.5700000000001,727.623,721.328,715.558,710.812,705.615,699.752,694.62,688.636,683.43,678.3819999999999,672.622,667.984,662.728,656.74,651.471,645.206,639.862,634.463,629.029,623.207
